ELBO, KL, Logp, SEM, Encoder Time, Decoder Time, Backward Time 
-52.7297444089,6.58790782759,-49.3830602367,0.0688542666255,0.0524996462322,0.00265791870299,0.438948881058
-35.8134527376,14.603264458,-27.799775846,0.137999090543,0.00268573988052,0.00248756862822,0.487058071863
2.16719944858,16.8105120348,11.6741819017,0.03530468621,0.00269290379116,0.00254341534206,0.500609375182
23.1914452894,19.8362882099,34.7411618061,0.0335154108287,0.00256838117327,0.00245870862688,0.506165436336
33.4599808338,22.2894681422,46.7983861993,0.0323061890024,0.00252418291001,0.00236793926784,0.484292473112
35.7627866429,21.5240828343,48.9970631124,0.0281389858737,0.00272107124329,0.00258226621719,0.476971251624
31.441645226,20.6744936521,44.4921018182,0.0305186362175,0.00259696869623,0.00243136428651,0.49785663968
20.6764336064,18.5036879602,32.6650730135,0.0431203032604,0.00251927829924,0.00239786647615,0.485012065797
29.579750684,16.6553863177,40.6466639882,0.0252710072749,0.00256793839591,0.00245875971658,0.483099483308
25.4408787892,17.1686425202,37.127208456,0.0298730804922,0.00261515662784,0.00241693428585,0.497663282213
35.2916013096,17.2365175103,47.3158331259,0.0271009411037,0.00247681708563,0.00237083435059,0.484699249268
40.3153365368,18.1458374658,53.2715085029,0.0265860189181,0.00251445316133,0.00239044711703,0.476135560444
21.4707232323,16.7932282107,33.7307122621,0.046074000114,0.00254439172291,0.00237654504322,0.49769946507
38.5891933225,16.208018402,50.6978636456,0.025595801097,0.00258007503691,0.00243769373213,0.49262370382
34.8173205136,15.8943990143,46.9496521554,0.0287045881006,0.00256284077962,0.0024025610515,0.470956734249
42.0454526282,16.8239010902,55.1676422538,0.029419101843,0.00248688743228,0.00237277008238,0.494582085382
48.5469382787,16.6793912459,61.8312753744,0.0288200993758,0.00274499257406,0.00256529308501,0.486213865734
44.1354352247,16.9149389572,57.8840043467,0.033120274996,0.00297331809998,0.00282309168861,0.475196009591
28.6800780692,14.3543341466,40.583627392,0.0340900591693,0.00290737833296,0.00270042532966,0.502061616807
41.5313167304,14.8871935761,54.1252135605,0.0261814953366,0.00273695446196,0.00259025323959,0.497467449733
41.7237996046,15.7393882653,55.2993866106,0.0413458394248,0.00249300684248,0.00237232162839,0.489583651225
33.9921486429,14.4478339704,46.6888368721,0.0430417249753,0.00257553373064,0.00243466808682,0.508489960716
34.4838005586,14.3046171874,47.2930256075,0.0377319766588,0.00253668285552,0.00238465695154,0.505823373795
40.7284163671,14.1561512406,53.6388662349,0.0356465401627,0.00251883552188,0.00237092517671,0.482818728402
26.6635672445,14.2230987321,39.8640717126,0.0459666407698,0.00260316757929,0.00240747701554,0.505163680939
38.3672996375,13.0020732533,50.6560687366,0.0293347867775,0.00248851094927,0.00236263161614,0.494617076147
33.2980640959,13.5844260755,46.3560793289,0.0376717035737,0.00250634692964,0.00236954575493,0.487612781071
44.2229889634,13.1482874563,57.0831962801,0.0286195929344,0.00268218630836,0.00248491196405,0.499421142396
47.4204618832,14.0560384437,61.3948606634,0.0287063216621,0.00260943458194,0.00241347153982,0.519481568109
52.2035106144,14.5585302595,66.7620408708,0.0331086490693,0.00274704751514,0.0025204817454,0.546132950556
46.9886289577,14.3680386529,61.3566676088,0.0325518519621,0.00261479332334,0.00239408016205,0.549963939758
37.8659025835,13.1040123996,50.9699149829,0.0347125602521,0.00258872622535,0.00238628046853,0.561068341846
49.3070114246,13.510164034,62.8171754628,0.0325602056587,0.0026482741038,0.00242596580869,0.523165475755
55.518372391,14.2186164714,69.7369888607,0.0318956794553,0.00268469538007,0.00247914450509,0.542488665808
46.9129713651,14.2116763247,61.1246476862,0.0358216745495,0.00273178872608,0.00244758810316,0.541566757929
43.8068461533,13.2183543126,57.025200468,0.0320850106047,0.00269045148577,0.00248354957217,0.520866689228
52.5836329858,13.6312989336,66.2149319237,0.030182468407,0.00272803079514,0.00250646613893,0.556271439507
55.6368013008,14.1044623352,69.7412636429,0.0300714488614,0.0028316293444,0.00260421775636,0.539433002472
44.8006464563,13.3538066356,58.1544530889,0.0419339812187,0.00295325687953,0.00271976561773,0.538087254479
49.3980156701,14.4569127735,63.8549284435,0.0507015274659,0.00299829528445,0.00277165571849,0.529009092422
45.3189890233,12.775015268,58.0940042915,0.0319831526271,0.00280396143595,0.00258970828283,0.567639793668
59.8063907095,13.6562033934,73.4625941049,0.0286564534543,0.00257649875823,0.00238880657014,0.51522227696
61.9823232263,14.4779603132,76.4602835394,0.0317286353878,0.00272855304536,0.00253729025523,0.487908919652
44.9116579095,13.7016715151,58.6133294278,0.0475748545124,0.00265790167309,0.00252205984933,0.499359596343
62.3455032911,13.9093175282,76.2548208189,0.032312409314,0.00274022420247,0.00255823135376,0.500139259157
63.5215068368,14.7584563325,78.2799631684,0.0337172485511,0.00260424613953,0.00242972941626,0.546364284697
49.7502653533,13.8540497366,63.604315089,0.039709437279,0.00276078496661,0.0025250457582,0.535840908686
55.205470525,13.3799144145,68.5853849359,0.0320009805653,0.00262690725781,0.002446384657,0.534291051683
65.0085716515,14.0488969255,79.0574685824,0.029560182106,0.0026019073668,0.00239947863988,0.547806796573
54.6455598529,14.692863904,69.3384237537,0.0454001910737,0.00269674119495,0.00250941231137,0.499245019186
52.236305455,13.2990628781,65.5353683334,0.0342185365838,0.00255223682949,0.00236329578218,0.488908415749
66.279699156,14.0104541181,80.290153268,0.0294990157506,0.00261628060114,0.00244017442067,0.472660791306
49.8849516446,14.4324631996,64.3174148459,0.0408648742694,0.00252040227254,0.00238017808823,0.504786207562
60.1370629461,13.5504698424,73.687532792,0.0315799731618,0.00250820886521,0.00236906891777,0.501947618666
71.4076318049,14.6538498265,86.0614816339,0.0301193809144,0.00255769775027,0.00239815030779,0.483479408991
61.584105455,15.4069872175,76.9910926755,0.048310589532,0.00255904878889,0.00239672547295,0.506453059968
46.7327475788,13.5218969081,60.254644486,0.048518745824,0.00249981880188,0.00236607165564,0.511286247344
60.1457546742,13.6313776956,73.7771323721,0.0340139261447,0.00250575655983,0.00236726942517,0.485137451263
66.7731604548,13.9925876852,80.7657481428,0.0334629055482,0.00254082679749,0.0023835954212,0.505774838584
64.2046088207,14.5007533142,78.7053621328,0.0334000158658,0.00258497964768,0.00239778132666,0.507654462542
60.9417393534,14.6094612965,75.5512006536,0.0395525876776,0.00252853121076,0.00238093875703,0.481629666828
59.7730851009,13.4636301278,73.2367152276,0.0333629106108,0.00251636050996,0.00237753845396,0.508780082067
67.3544657696,14.2129144493,81.5673802168,0.0310924261676,0.00257036799476,0.00238542329697,0.506584667024
57.9921256643,14.0448990126,72.0370246757,0.0379625098839,0.00248505955651,0.00239352385203,0.488355954488
66.9201277063,14.2126932422,81.132820944,0.0313382362749,0.00264873958769,0.00245292413802,0.504924899056
66.8872433461,14.1590109369,81.0462542875,0.0327388469816,0.00251571337382,0.00236351717086,0.500503119968
63.6306162011,13.9714138046,77.6020300087,0.032033936017,0.00248859042213,0.00236787682488,0.471133322943
73.9412008865,14.6019694934,88.5431703833,0.0348479475934,0.00257864452544,0.00240013145265,0.490660440354
73.7943724755,15.2861891672,89.0805616385,0.036493721171,0.00249763897487,0.00236361935025,0.492889461063
63.508829266,14.8876725211,78.3965017918,0.0397185679732,0.00254291579837,0.00238039947691,0.468607346217
66.8394985,13.9826690326,80.8221675265,0.0328924416183,0.00255873089745,0.00239436399369,0.488709438415
